time,temperature,solar_radiation
7653,4.8,0.0
7654,3.9,0.0
7655,2.9,0.0
7656,3.0,0.0
7657,2.2,0.0
7658,2.0,0.0
7659,1.8,0.0
7660,1.7,0.0
7661,1.4,0.0
7662,1.4,0.0
7663,1.3,2.0
7664,1.8,59.3
7665,3.7,249.7
7666,5.3,381.1
7667,6.7,435.4
7668,8.2,427.0
7669,8.9,363.3
7670,9.1,257.2
7671,8.7,130.1
7672,6.7,16.2
7673,5.0,0.0
7674,3.9,0.0
7675,3.1,0.0
7676,2.7,0.0
7677,2.5,0.0
7678,2.3,0.0
7679,2.5,0.0
7680,2.5,0.0
7681,3.0,0.1
7682,3.4,0.0
7683,3.4,0.0
7684,3.3,0.0
7685,3.3,0.0
7686,3.1,0.0
7687,2.7,1.1
7688,2.5,19.6
7689,2.7,53.9
7690,2.9,96.2
7691,3.0,97.9
7692,3.1,103.3
7693,4.3,153.8
7694,5.0,136.4
7695,4.9,58.5
7696,4.4,5.0
7697,4.3,0.0
7698,4.1,0.0
7699,4.1,0.1
7700,4.0,0.0
7701,4.0,0.0
7702,4.1,0.0
7703,3.9,0.0
7704,3.7,0.0
7705,3.6,0.0
7706,2.7,0.0
7707,2.4,0.0
7708,2.2,0.0
7709,2.0,0.0
7710,2.1,0.0
7711,2.3,4.8
7712,3.3,70.3
7713,4.4,157.7
7714,6.8,312.8
7715,9.2,344.7
7716,10.7,234.6
7717,12.1,220.3
7718,11.3,132.1
7719,9.6,62.1
7720,8.1,8.0
7721,7.0,0.0
7722,6.6,0.0
7723,6.7,0.0
7724,8.1,0.0
7725,8.8,0.0
7726,8.9,0.0
7727,8.8,0.0
7728,8.7,0.0
7729,8.5,0.0
7730,8.7,0.0
7731,7.9,0.0
7732,6.0,0.0
7733,5.7,0.0
7734,5.5,0.0
7735,4.6,2.2
7736,4.7,61.0
7737,5.2,98.5
7738,5.8,101.6
7739,6.3,85.3
7740,6.3,91.8
7741,6.2,54.6
7742,6.2,53.2
7743,6.4,53.4
7744,6.4,7.9
7745,6.2,0.0
7746,6.1,0.0
7747,6.2,0.1
7748,6.2,0.0
7749,5.8,0.0
7750,5.3,0.0
7751,4.8,0.0
7752,4.5,0.0
7753,4.1,0.0
7754,3.9,0.0
7755,3.7,0.0
7756,3.7,0.0
7757,3.7,0.0
7758,3.7,0.0
7759,3.5,0.3
7760,3.4,9.6
7761,3.5,36.6
7762,3.6,63.8
7763,3.8,92.8
7764,4.4,152.9
7765,4.7,99.5
7766,4.7,49.2
7767,4.7,28.8
7768,4.4,4.1
7769,4.1,0.0
7770,3.8,0.0
7771,3.8,0.0
7772,3.3,0.0
7773,2.8,0.0
7774,2.6,0.0
7775,2.3,0.0
7776,2.2,0.0
7777,2.0,0.0
7778,2.0,0.0
7779,1.8,0.0
7780,1.7,0.0
7781,1.7,0.0
7782,1.6,0.0
7783,1.9,0.1
7784,1.9,10.3
7785,2.1,72.3
7786,2.0,64.2
7787,1.2,38.6
7788,0.7,20.1
7789,0.7,20.6
7790,1.1,29.7
7791,1.3,20.3
7792,1.5,4.4
7793,1.5,0.0
7794,1.3,0.0
7795,1.2,0.0
7796,1.1,0.0
7797,1.0,0.0
7798,0.8,0.0
7799,0.8,0.0
7800,0.9,0.0
7801,0.9,0.0
7802,0.8,0.0
7803,0.7,0.0
7804,0.6,0.0
7805,0.7,0.0
7806,0.7,0.0
7807,0.3,1.0
7808,0.5,39.0
7809,1.3,226.1
7810,3.1,422.8
7811,4.0,462.7
7812,5.2,542.6
7813,5.6,449.8
7814,5.7,254.9
7815,4.8,98.5
7816,3.3,5.8
7817,2.4,0.0
7818,1.8,0.0
7819,1.4,0.0
7820,1.3,0.0
7821,1.1,0.0
7822,0.9,0.0
7823,0.7,0.0
7824,0.4,0.0
7825,-0.2,0.0
7826,-0.8,0.0
7827,-1.2,0.0
7828,-1.5,0.0
7829,-1.7,0.0
7830,-1.4,0.0
7831,-1.4,0.4
7832,-1.2,32.0
7833,-0.7,106.3
7834,0.6,199.3
7835,1.3,228.7
7836,1.7,156.1
7837,1.8,115.5
7838,1.8,61.6
7839,2.0,73.3
7840,1.5,13.8
7841,1.0,0.0
7842,0.6,0.0
7843,0.5,0.0
7844,0.5,0.0
7845,0.7,0.0
7846,0.2,0.0
7847,0.0,0.0
7848,-0.0,0.0
7849,-0.3,0.0
7850,-0.5,0.0
7851,-0.4,0.0
7852,-0.4,0.0
7853,-0.7,0.0
7854,-0.7,0.0
7855,-0.6,0.7
7856,-0.5,36.2
7857,1.1,224.7
7858,1.6,202.5
7859,1.9,205.0
7860,3.6,328.9
7861,3.5,140.5
7862,4.0,170.1
7863,3.3,61.3
7864,2.7,14.7
7865,1.5,0.0
7866,1.5,0.0
7867,1.4,0.0
7868,1.4,0.0
7869,1.2,0.0
7870,1.1,0.0
7871,1.6,0.0
7872,1.6,0.0
7873,1.7,0.0
7874,1.6,0.0
7875,1.5,0.0
7876,1.5,0.0
7877,1.7,0.0
7878,1.4,0.0
7879,1.4,0.2
7880,2.0,13.0
7881,2.4,34.0
7882,3.1,111.9
7883,4.5,315.2
7884,6.1,482.9
7885,6.7,381.9
7886,6.9,251.8
7887,6.0,114.4
7888,4.1,11.0
7889,2.7,0.0
7890,2.1,0.0
7891,1.4,0.0
7892,1.0,0.0
7893,0.5,0.0
7894,-0.2,0.0
7895,-0.9,0.0
7896,-1.3,0.0
7897,-1.6,0.0
7898,-1.8,0.0
7899,-2.2,0.0
7900,-2.5,0.0
7901,-3.0,0.0
7902,-3.1,0.0
7903,-3.3,0.5
7904,-3.4,35.4
7905,-1.8,240.6
7906,-0.6,348.5
7907,0.5,402.6
7908,2.0,395.0
7909,2.6,336.4
7910,2.6,228.0
7911,2.3,98.9
7912,1.0,10.4
7913,-0.3,0.0
7914,-0.8,0.0
7915,-1.2,0.0
7916,-1.7,0.0
7917,-1.8,0.0
7918,-2.3,0.0
7919,-2.1,0.0
7920,-2.2,0.0
7921,-2.5,0.0
7922,-2.4,0.0
7923,-2.2,0.0
7924,-2.0,0.0
7925,-2.5,0.0
7926,-3.2,0.0
7927,-3.5,0.5
7928,-3.6,30.6
7929,-2.4,240.2
7930,-1.3,339.5
7931,-0.3,396.2
7932,1.3,390.5
7933,2.4,332.2
7934,2.7,225.1
7935,2.2,106.7
7936,0.7,10.9
7937,-0.8,0.0
7938,-1.4,0.0
7939,-1.9,0.0
7940,-2.3,0.0
7941,-2.9,0.0
7942,-3.0,0.0
7943,-3.7,0.0
7944,-3.9,0.0
7945,-4.4,0.0
7946,-4.6,0.0
7947,-4.8,0.0
7948,-5.1,0.0
7949,-5.1,0.0
7950,-5.4,0.0
7951,-5.2,0.9
7952,-5.2,34.9
7953,-3.2,315.3
7954,-2.2,381.8
7955,-0.5,411.0
7956,0.1,356.2
7957,-0.4,146.1
7958,0.0,104.5
7959,0.2,62.8
7960,-0.0,13.1
7961,-0.3,0.0
7962,-0.5,0.0
7963,-1.1,0.0
7964,-1.4,0.0
7965,-2.1,0.0
7966,-2.6,0.0
7967,-2.9,0.0
7968,-3.1,0.0
7969,-3.2,0.0
7970,-3.6,0.0
7971,-3.9,0.0
7972,-4.2,0.0
7973,-4.2,0.0
7974,-4.4,0.0
7975,-4.2,0.3
7976,-4.1,26.3
7977,-2.2,273.8
7978,-1.3,373.8
7979,0.1,403.5
7980,1.7,379.4
7981,2.0,283.0
7982,2.9,202.1
7983,2.1,92.1
7984,1.3,15.0
7985,0.3,0.0
7986,-0.3,0.0
7987,-0.1,0.0
7988,0.2,0.0
7989,0.2,0.0
7990,0.2,0.0
7991,0.2,0.0
7992,-0.0,0.0
7993,-0.0,0.0
7994,-0.1,0.0
7995,-0.4,0.0
7996,-0.9,0.0
7997,-0.9,0.1
7998,-0.9,0.1
7999,-0.9,0.0
8000,-0.9,1.6
8001,-0.7,9.3
8002,-0.3,17.4
8003,0.2,27.3
8004,0.7,53.1
8005,1.3,57.5
8006,1.8,122.4
8007,1.9,113.3
8008,0.4,10.9
8009,-0.5,0.0
8010,-1.2,0.0
8011,-1.4,0.0
8012,-1.7,0.0
8013,-1.7,0.0
8014,-2.5,0.0
8015,-2.8,0.0
8016,-2.8,0.0
8017,-3.3,0.0
8018,-3.8,0.0
8019,-4.0,0.0
8020,-4.1,0.0
8021,-4.5,0.0
8022,-4.6,0.0
8023,-4.8,0.3
8024,-4.8,28.6
8025,-3.0,388.1
8026,-1.7,505.9
8027,-0.6,557.9
8028,0.8,485.7
8029,1.0,381.3
8030,1.6,252.9
8031,1.3,110.8
8032,-0.4,11.4
8033,-1.7,0.0
8034,-2.4,0.0
8035,-2.9,0.0
8036,-3.2,0.0
8037,-3.6,0.0
8038,-3.9,0.0
8039,-4.2,0.0
8040,-4.4,0.0
8041,-4.5,0.0
8042,-4.8,0.0
8043,-4.8,0.0
8044,-4.9,0.0
8045,-5.1,0.0
8046,-5.1,0.0
8047,-5.4,0.0
8048,-5.5,22.3
8049,-3.6,369.5
8050,-1.8,501.9
8051,-0.4,504.2
8052,-0.1,448.1
8053,1.0,347.2
8054,1.8,228.8
8055,2.0,101.5
8056,0.4,10.2
8057,-1.1,0.0
8058,-1.6,0.0
8059,-2.0,0.0
8060,-2.3,0.0
8061,-2.6,0.0
8062,-2.7,0.0
8063,-3.1,0.0
8064,-2.9,0.0
8065,-3.3,0.0
8066,-3.1,0.0
8067,-2.9,0.0
8068,-2.8,0.0
8069,-3.1,0.0
8070,-2.9,0.0
8071,-2.5,0.2
8072,-2.2,20.1
8073,0.5,359.4
8074,2.5,406.1
8075,3.8,394.2
8076,5.4,375.0
8077,7.1,322.2
8078,7.2,211.3
8079,6.9,93.7
8080,4.2,7.1
8081,2.9,0.0
8082,2.5,0.0
8083,2.1,0.0
8084,1.6,0.0
8085,1.2,0.0
8086,0.9,0.0
8087,0.8,0.0
8088,0.6,0.0
8089,0.0,0.0
8090,-0.1,0.0
8091,-0.3,0.0
8092,-0.5,0.0
8093,-0.6,0.0
8094,-0.8,0.0
8095,-1.1,0.6
8096,-0.6,24.3
8097,1.3,255.8
8098,2.8,351.6
8099,3.8,371.8
8100,6.1,383.5
8101,7.4,324.7
8102,8.3,218.7
8103,7.9,94.4
8104,4.7,7.0
8105,2.9,0.0
8106,2.2,0.0
8107,1.8,0.0
8108,1.4,0.0
8109,1.0,0.0
8110,0.6,0.0
8111,0.4,0.0
8112,0.3,0.0
8113,0.1,0.0
8114,-1.1,0.0
8115,-1.1,0.0
8116,-1.2,0.0
8117,-1.6,0.0
8118,-1.3,0.0
8119,-1.1,0.2
8120,-1.1,12.9
8121,0.0,208.0
8122,0.9,235.2
8123,1.7,260.9
8124,3.2,343.0
8125,4.1,310.3
8126,4.4,206.4
8127,4.1,85.0
8128,2.7,5.7
8129,1.6,0.0
8130,0.5,0.0
8131,0.0,0.0
8132,-0.1,0.0
8133,-0.8,0.0
8134,-0.7,0.0
8135,-0.2,0.0
8136,-0.5,0.0
8137,-0.1,0.3
8138,0.5,0.2
8139,0.9,0.0
8140,0.8,0.0
8141,0.9,0.0
8142,1.5,0.0
8143,1.3,0.1
8144,2.4,10.0
8145,2.8,36.1
8146,3.8,143.6
8147,5.6,220.2
8148,6.2,180.6
8149,6.8,234.9
8150,7.0,179.9
8151,6.5,71.4
8152,5.6,11.7
8153,5.1,0.0
8154,4.5,0.0
8155,4.0,0.0
8156,3.5,0.0
8157,2.8,0.0
8158,2.6,0.0
8159,1.9,0.0
8160,1.2,0.0
8161,0.1,0.0
8162,0.6,0.0
8163,-0.1,0.0
8164,-0.6,0.0
8165,-0.8,0.0
8166,-1.0,0.0
8167,-1.5,0.1
8168,-1.6,13.7
8169,-0.1,206.2
8170,1.2,313.2
8171,2.6,372.0
8172,3.9,366.1
8173,5.0,303.8
8174,4.8,213.6
8175,4.5,92.4
8176,2.5,8.5
8177,1.0,0.0
8178,0.4,0.0
8179,-0.2,0.0
8180,-0.4,0.0
8181,-0.6,0.0
8182,-1.0,0.0
8183,-1.2,0.0
8184,-1.5,0.0
8185,-1.7,0.0
8186,-1.6,0.0
8187,-2.0,0.0
8188,-2.1,0.0
8189,-2.2,0.0
8190,-2.6,0.0
8191,-2.6,0.3
8192,-2.4,8.7
8193,-0.9,212.7
8194,0.7,320.4
8195,1.9,370.6
8196,4.2,365.3
8197,5.6,311.8
8198,5.7,212.6
8199,5.4,90.5
8200,2.8,6.2
8201,1.2,0.0
8202,0.6,0.0
8203,0.3,0.0
8204,-0.1,0.0
8205,-0.3,0.0
8206,-0.7,0.0
8207,-0.9,0.0
8208,-1.0,0.0
8209,-1.3,0.0
8210,-1.3,0.0
8211,-1.5,0.0
8212,-1.6,0.0
8213,-1.7,0.0
8214,-1.5,0.0
8215,-1.6,0.0
8216,-1.2,14.1
8217,-0.7,44.9
8218,0.0,92.6
8219,1.1,133.8
8220,2.0,151.3
8221,3.4,197.5
8222,3.3,115.8
8223,3.8,68.6
8224,3.2,8.1
8225,2.7,0.0
8226,2.0,0.0
8227,1.8,0.0
8228,1.6,0.0
8229,1.1,0.0
8230,0.9,0.0
8231,0.8,0.0
8232,0.6,0.0
8233,0.2,0.0
8234,0.1,0.0
8235,-0.1,nan
8236,-0.3,nan
8237,-0.3,nan
8238,-0.3,nan
8239,-0.3,0.0
8240,-0.3,8.2
8241,1.3,199.0
8242,3.1,313.8
8243,4.7,369.3
8244,6.5,360.6
8245,8.1,308.7
8246,8.7,210.6
8247,8.2,86.7
8248,4.9,6.9
8249,2.8,0.0
8250,2.0,0.0
8251,1.6,0.0
8252,1.4,0.0
8253,1.3,0.0
8254,1.2,0.0
8255,1.2,0.0
8256,1.2,0.0
8257,1.1,0.0
8258,0.9,0.0
8259,0.8,0.0
8260,0.9,0.0
8261,0.7,0.0
8262,0.7,0.0
8263,0.5,0.1
8264,0.8,7.1
8265,2.5,202.0
8266,4.1,321.1
8267,5.6,366.8
8268,7.5,362.6
8269,8.7,312.1
8270,9.8,209.2
8271,9.4,88.3
8272,5.8,5.6
8273,3.8,0.0
8274,3.3,0.0
8275,2.9,0.0
8276,2.3,0.0
8277,2.2,0.0
8278,2.0,0.0
8279,1.7,0.0
8280,1.5,0.0
8281,1.1,0.0
8282,1.3,0.0
8283,0.9,0.0
8284,0.7,0.0
8285,0.4,0.0
8286,0.3,0.0
8287,0.2,0.0
8288,0.1,6.6
8289,1.8,192.0
8290,3.5,316.4
8291,4.9,372.8
8292,6.0,367.0
8293,6.5,315.8
8294,6.0,214.7
8295,5.3,91.9
8296,3.4,7.0
8297,1.5,0.0
8298,0.6,0.0
8299,-0.0,0.0
8300,-0.3,0.0
8301,-0.6,0.0
8302,-0.7,0.0
8303,-0.9,0.0
8304,-1.1,0.0
8305,-1.4,0.0
8306,-1.3,0.0
8307,-1.7,0.0
8308,-1.6,0.0
8309,-1.7,0.0
8310,-1.8,0.0
8311,-1.9,0.0
8312,-1.8,6.4
8313,-0.0,192.2
8314,1.3,308.5
8315,2.7,362.6
8316,4.3,362.6
8317,4.5,305.2
8318,4.6,209.4
8319,4.3,95.4
8320,2.2,7.6
8321,0.5,0.0
8322,0.0,0.0
8323,-0.4,0.0
8324,-0.8,0.0
8325,-1.2,0.0
8326,-1.5,0.0
8327,-1.5,0.0
8328,-1.7,0.0
8329,-1.9,0.0
8330,-2.0,0.0
8331,-2.1,0.0
8332,-2.5,0.0
8333,-1.6,0.0
8334,-1.9,0.0
8335,-1.8,1.4
8336,-1.5,7.5
8337,-0.9,75.6
8338,-0.2,75.0
8339,0.6,82.9
8340,0.9,117.7
8341,3.3,258.8
8342,4.7,202.6
8343,4.5,90.4
8344,3.0,7.8
8345,2.5,0.0
8346,2.5,0.0
8347,2.0,0.0
8348,2.0,0.0
8349,1.8,0.0
8350,1.0,0.0
8351,0.5,0.0
8352,0.4,0.0
8353,0.4,0.0
8354,0.0,0.0
8355,0.1,0.0
8356,-0.4,0.0
8357,0.1,0.0
8358,-0.1,0.0
8359,-0.3,0.1
8360,-0.2,7.8
8361,1.1,195.8
8362,2.0,246.3
8363,4.0,356.6
8364,5.6,347.9
8365,6.9,294.7
8366,7.8,205.5
8367,7.3,79.8
8368,4.0,3.2
8369,2.9,0.0
8370,3.0,0.0
8371,2.9,0.0
8372,2.2,0.0
8373,1.8,0.0
8374,1.6,0.0
8375,1.5,0.0
8376,1.4,0.0
8377,1.4,0.0
8378,1.1,0.0
8379,1.0,0.0
8380,0.8,0.0
8381,1.1,0.0
8382,0.9,0.0
8383,1.2,0.0
8384,1.3,6.9
8385,2.5,180.6
8386,4.4,291.2
8387,6.1,352.2
8388,7.7,362.6
8389,9.5,313.3
8390,10.4,205.1
8391,9.7,92.4
8392,7.0,8.8
8393,5.9,0.0
8394,5.0,0.0
8395,4.3,0.0
8396,4.1,0.0
8397,3.9,0.0
8398,4.0,0.0
8399,3.6,0.0
8400,3.3,0.0
8401,3.2,0.0
8402,3.3,0.0
8403,3.0,0.0
8404,3.6,0.0
8405,3.6,0.0
8406,3.1,0.0
8407,3.1,0.0
8408,2.8,4.6
8409,4.6,179.1
8410,6.2,304.5
8411,7.6,361.0
8412,9.5,366.1
8413,11.1,315.9
8414,11.0,217.9
8415,9.1,97.4
8416,6.3,8.4
8417,5.2,0.0
8418,4.7,0.0
8419,5.1,0.0
8420,4.9,0.0
8421,5.1,0.0
8422,5.2,0.0
8423,4.1,0.0
8424,2.4,0.0
8425,0.9,0.0
8426,0.2,0.0
8427,0.5,0.0
8428,0.0,0.0
8429,-0.1,0.0
8430,0.2,0.0
8431,1.0,0.0
8432,1.6,7.0
8433,1.8,58.0
8434,2.2,174.0
8435,4.0,229.3
8436,6.6,348.2
8437,7.1,289.9
8438,7.9,197.2
8439,7.8,85.4
8440,5.3,10.6
8441,3.2,0.0
8442,2.6,0.0
8443,2.3,0.0
8444,2.0,0.0
8445,1.2,0.0
8446,1.7,0.0
8447,1.0,0.0
8448,0.6,0.0
8449,1.4,0.0
8450,2.1,0.0
8451,1.8,0.0
8452,2.3,0.0
8453,3.3,0.0
8454,4.2,0.0
8455,4.6,0.0
8456,4.8,9.2
8457,5.8,45.3
8458,6.7,46.3
8459,7.3,56.0
8460,6.9,79.2
8461,8.4,78.6
8462,7.9,43.4
8463,8.1,28.4
8464,7.3,6.9
8465,6.6,0.0
8466,7.2,0.0
8467,6.3,0.0
8468,6.2,0.0
8469,6.2,0.0
8470,6.1,0.0
8471,6.0,0.0
8472,6.1,0.0
8473,6.4,0.0
8474,6.3,0.0
8475,6.1,0.0
8476,6.3,0.0
8477,4.7,0.0
8478,4.9,0.0
8479,5.1,0.0
8480,4.9,1.7
8481,4.7,28.3
8482,5.0,70.0
8483,5.4,87.6
8484,5.7,101.0
8485,6.0,143.9
8486,6.2,87.3
8487,6.2,34.1
8488,6.0,4.0
8489,5.2,0.0
8490,4.7,0.0
8491,4.5,0.0
8492,3.8,0.0
8493,3.6,0.0
8494,2.7,0.0
8495,2.2,0.0
8496,2.1,0.0
8497,1.6,0.0
8498,1.3,0.0
8499,1.4,0.0
8500,1.1,0.0
8501,0.3,0.0
8502,0.6,0.0
8503,0.5,0.0
8504,0.4,6.7
8505,1.3,160.8
8506,3.1,275.5
8507,4.5,346.8
8508,6.1,349.2
8509,7.7,293.5
8510,8.6,200.8
8511,8.4,95.6
8512,5.9,6.3
8513,4.2,0.0
8514,4.2,0.0
8515,4.3,0.0
8516,4.7,0.0
8517,4.5,0.0
8518,4.5,0.0
8519,4.7,0.0
8520,4.1,0.0
8521,4.2,0.0
8522,4.0,0.0
8523,4.2,0.0
8524,4.4,0.0
8525,4.2,0.0
8526,3.4,0.0
8527,3.7,0.0
8528,4.3,11.3
8529,4.4,87.5
8530,6.9,243.7
8531,6.9,188.4
8532,8.0,188.3
8533,8.5,151.2
8534,8.9,105.9
8535,9.0,66.3
8536,7.8,8.1
8537,6.9,0.0
8538,6.7,0.0
8539,6.0,0.0
8540,5.0,0.0
8541,5.5,0.0
8542,5.8,0.0
8543,5.0,0.0
8544,5.1,0.0
8545,5.2,0.0
8546,4.9,0.0
8547,4.8,0.0
8548,4.4,0.0
8549,4.5,0.0
8550,4.2,0.0
8551,3.4,0.0
8552,3.2,8.0
8553,4.1,93.6
8554,6.0,228.2
8555,6.5,235.8
8556,8.7,337.0
8557,10.2,289.8
8558,11.3,200.8
8559,10.9,91.5
8560,8.6,8.4
8561,6.8,0.0
8562,6.4,0.0
8563,6.1,0.0
8564,5.4,0.0
8565,5.1,0.0
8566,5.1,0.0
8567,5.7,0.0
8568,5.4,0.0
8569,5.0,0.0
8570,4.4,0.0
8571,4.6,0.0
8572,4.2,0.0
8573,4.7,0.0
8574,4.7,0.0
8575,5.2,0.0
8576,5.1,13.9
8577,5.8,104.3
8578,8.0,209.0
8579,10.5,312.5
8580,11.8,301.1
8581,11.0,141.0
8582,11.6,139.1
8583,11.4,38.6
8584,10.8,14.8
8585,10.9,0.0
8586,10.5,0.0
8587,10.3,0.0
8588,10.8,0.0
8589,11.1,0.0
8590,11.6,0.0
8591,12.2,0.0
8592,12.9,0.0
8593,13.0,0.0
8594,13.2,0.0
8595,13.2,0.0
8596,13.0,0.0
8597,12.6,0.0
8598,12.4,0.0
8599,11.8,0.0
8600,11.5,2.4
8601,11.1,10.3
8602,10.7,45.6
8603,11.4,102.7
8604,11.2,82.2
8605,10.8,40.8
8606,10.2,40.1
8607,8.6,40.7
8608,7.6,6.9
8609,6.9,0.0
8610,6.5,0.0
8611,6.1,0.0
8612,5.7,0.0
8613,5.2,0.0
8614,4.9,0.0
8615,4.7,0.1
8616,4.4,0.0
8617,3.9,0.0
8618,3.5,0.0
8619,3.2,0.0
8620,2.6,0.0
8621,2.9,0.0
8622,2.8,0.0
8623,2.6,0.0
8624,2.3,1.5
8625,2.1,11.9
8626,2.3,24.0
8627,2.8,33.6
8628,3.3,37.4
8629,3.4,21.1
8630,3.1,22.9
8631,3.0,12.7
8632,2.7,1.6
8633,2.8,0.0
8634,2.8,0.0
8635,2.9,0.0
8636,2.8,0.0
8637,2.7,0.0
8638,2.6,0.0
8639,2.3,0.0
8640,1.9,0.0
8641,1.4,0.0
8642,1.5,0.0
8643,2.0,0.0
8644,2.0,0.0
8645,1.7,0.0
8646,1.1,0.0
8647,0.7,0.0
8648,0.5,7.3
8649,1.3,160.2
8650,3.1,297.7
8651,4.1,316.9
8652,4.9,317.0
8653,5.4,264.3
8654,5.4,181.4
8655,5.2,109.5
8656,4.5,22.7
8657,2.7,0.0
8658,1.8,0.0
8659,1.3,0.0
8660,1.4,0.0
8661,1.2,0.0
8662,1.5,0.0
8663,1.3,0.0
8664,1.5,0.0
8665,1.4,0.0
8666,1.6,0.0
8667,2.5,0.0
8668,2.7,0.0
8669,3.0,0.0
8670,3.6,0.0
8671,3.2,0.0
8672,3.9,21.8
8673,5.1,169.6
8674,6.2,254.3
8675,6.8,222.7
8676,8.8,252.2
8677,10.3,246.0
8678,10.3,128.0
8679,8.2,42.8
8680,7.7,3.2
8681,7.3,0.0
8682,6.8,0.0
8683,4.4,0.0
8684,4.0,0.0
8685,4.1,0.0
8686,4.0,0.0
8687,3.9,0.0
8688,3.7,0.1
8689,3.8,0.1
8690,3.8,0.0
8691,3.9,0.0
8692,3.9,0.0
8693,3.8,0.0
8694,3.9,0.0
8695,3.9,0.1
8696,3.9,2.8
8697,4.5,119.3
8698,5.8,269.8
8699,6.8,466.0
8700,7.3,427.6
8701,7.6,377.3
8702,7.6,253.6
8703,6.5,57.9
8704,6.1,19.0
8705,5.2,0.0
8706,4.5,0.0
8707,4.0,0.0
8708,3.6,0.0
8709,2.8,0.0
8710,2.3,0.0
8711,2.6,0.0
8712,2.8,0.0
8713,2.7,0.0
8714,2.6,0.0
8715,2.6,0.0
8716,2.6,0.0
8717,2.1,0.0
8718,1.6,0.0
8719,0.6,0.0
8720,0.2,6.2
8721,0.9,159.1
8722,2.3,302.6
8723,3.3,369.2
8724,4.6,368.9
8725,5.1,329.1
8726,5.5,235.9
8727,4.9,109.1
8728,3.4,13.5
8729,2.0,0.0
8730,0.9,0.0
8731,0.6,0.0
8732,0.2,0.0
8733,0.0,0.0
8734,0.0,0.0
8735,0.2,0.0
8736,-0.1,0.0
8737,0.2,0.0
8738,-0.7,0.0
8739,-0.5,0.0
8740,-0.8,0.0
8741,-0.6,0.0
8742,-1.1,0.0
8743,-1.4,0.0
8744,-1.3,6.6
8745,0.0,157.2
8746,1.1,297.0
8747,2.4,364.1
8748,4.1,366.4
8749,5.3,321.8
8750,6.1,230.9
8751,5.5,89.5
8752,3.8,15.3
8753,2.1,0.0
8754,1.6,0.0
8755,1.8,0.0
8756,0.9,0.0
8757,1.0,0.0
8758,0.7,0.0
8759,0.3,0.0
